ID_Commande,Order_ID,Product,Quantity_Ordered
118468,254344,AA Batteries (4-pack),1
118469,254345,Lightning Charging Cable,1
118470,254346,AAA Batteries (4-pack),1
118471,254347,Wired Headphones,1
118472,254348,27in 4K Gaming Monitor,1
118473,254348,Apple Airpods Headphones,1
118474,254349,34in Ultrawide Monitor,1
118475,254350,Wired Headphones,2
118476,254351,Wired Headphones,1
118477,254352,Apple Airpods Headphones,1
118478,254353,34in Ultrawide Monitor,1
118479,254354,34in Ultrawide Monitor,1
118480,254355,USB-C Charging Cable,2
118481,254356,Apple Airpods Headphones,1
118482,254357,USB-C Charging Cable,1
118483,254358,AAA Batteries (4-pack),1
118484,254359,USB-C Charging Cable,1
118485,254360,AAA Batteries (4-pack),3
118486,254361,20in Monitor,1
118487,254361,USB-C Charging Cable,1
118488,254362,Bose SoundSport Headphones,1
118489,254363,Apple Airpods Headphones,1
118490,254364,AA Batteries (4-pack),2
118491,254365,27in FHD Monitor,1
118492,254366,USB-C Charging Cable,1
118493,254367,27in FHD Monitor,1
118494,254368,Bose SoundSport Headphones,1
118495,254369,AAA Batteries (4-pack),1
118496,254370,AAA Batteries (4-pack),1
118497,254371,Vareebadd Phone,1
118498,254371,Wired Headphones,1
118499,254372,27in 4K Gaming Monitor,1
118500,254373,Wired Headphones,1
118501,254374,Flatscreen TV,1
118502,254375,AAA Batteries (4-pack),1
118503,254376,iPhone,1
118504,254377,AAA Batteries (4-pack),1
118505,254378,Bose SoundSport Headphones,1
118506,254379,Lightning Charging Cable,1
118507,254380,Flatscreen TV,1
118508,254381,Flatscreen TV,1
118509,254382,Apple Airpods Headphones,1
118510,254383,27in FHD Monitor,1
118511,254384,20in Monitor,1
118512,254385,Google Phone,1
118513,254386,20in Monitor,1
118514,254386,Lightning Charging Cable,1
118515,254387,AAA Batteries (4-pack),1
118516,254388,ThinkPad Laptop,1
118517,254389,27in FHD Monitor,1
118518,254390,Lightning Charging Cable,1
118519,254391,AAA Batteries (4-pack),1
118520,254392,20in Monitor,1
118521,254393,Google Phone,1
118522,254394,Lightning Charging Cable,1
118523,254395,AAA Batteries (4-pack),2
118524,254396,Wired Headphones,2
118525,254397,AA Batteries (4-pack),1
118526,254398,AA Batteries (4-pack),1
118527,254399,Lightning Charging Cable,1
118528,254400,AAA Batteries (4-pack),3
118529,254401,27in 4K Gaming Monitor,1
118530,254402,Macbook Pro Laptop,1
118531,254403,Lightning Charging Cable,1
118532,254404,Bose SoundSport Headphones,1
118533,254405,Apple Airpods Headphones,1
118534,254406,Apple Airpods Headphones,1
118535,254407,34in Ultrawide Monitor,1
118536,254408,34in Ultrawide Monitor,1
118537,254409,USB-C Charging Cable,1
118538,254410,AAA Batteries (4-pack),1
118539,254411,34in Ultrawide Monitor,1
118540,254412,Lightning Charging Cable,2
118541,254413,Lightning Charging Cable,1
118542,254414,AA Batteries (4-pack),1
118543,254415,ThinkPad Laptop,1
118544,254416,iPhone,1
118545,254417,AAA Batteries (4-pack),1
118546,254418,27in FHD Monitor,1
118547,254419,AA Batteries (4-pack),1
118548,254420,27in 4K Gaming Monitor,1
118549,254421,Apple Airpods Headphones,1
118550,254422,Wired Headphones,1
118551,254423,USB-C Charging Cable,1
118552,254424,Apple Airpods Headphones,1
118553,254425,Lightning Charging Cable,1
118554,254426,Lightning Charging Cable,1
118555,254427,USB-C Charging Cable,2
118556,254428,USB-C Charging Cable,2
118557,254429,ThinkPad Laptop,1
118558,254430,AA Batteries (4-pack),1
118559,254431,Lightning Charging Cable,1
118560,254432,Lightning Charging Cable,1
118561,254433,27in FHD Monitor,1
118562,254434,Lightning Charging Cable,1
118563,254435,Bose SoundSport Headphones,1
118564,254435,Flatscreen TV,1
118565,254436,AAA Batteries (4-pack),1
118566,254437,Lightning Charging Cable,1
118567,254438,27in 4K Gaming Monitor,1
118568,254439,AAA Batteries (4-pack),1
118569,254440,AA Batteries (4-pack),2
118570,254441,Apple Airpods Headphones,1
118571,254442,ThinkPad Laptop,1
118572,254443,Wired Headphones,1
118573,254444,USB-C Charging Cable,1
118574,254445,USB-C Charging Cable,1
118575,254446,Bose SoundSport Headphones,1
118576,254447,Bose SoundSport Headphones,1
118577,254448,iPhone,1
118578,254449,AAA Batteries (4-pack),2
118579,254450,AA Batteries (4-pack),2
118580,254451,Lightning Charging Cable,1
118581,254452,AAA Batteries (4-pack),1
118582,254453,Bose SoundSport Headphones,1
118583,254454,AA Batteries (4-pack),1
118584,254455,ThinkPad Laptop,1
118585,254455,Bose SoundSport Headphones,1
118586,254456,Google Phone,1
118587,254457,Lightning Charging Cable,1
118588,254458,Macbook Pro Laptop,1
118589,254459,ThinkPad Laptop,1
118590,254460,iPhone,1
118591,254461,USB-C Charging Cable,1
118592,254462,USB-C Charging Cable,1
118593,254463,AAA Batteries (4-pack),1
118594,254464,Wired Headphones,1
118595,254465,AAA Batteries (4-pack),1
118596,254466,Lightning Charging Cable,1
118597,254467,AAA Batteries (4-pack),2
118598,254468,AA Batteries (4-pack),1
118599,254469,AA Batteries (4-pack),1
118600,254470,Bose SoundSport Headphones,1
118601,254471,AA Batteries (4-pack),1
118602,254472,Wired Headphones,1
118603,254473,Wired Headphones,1
118604,254474,AA Batteries (4-pack),2
118605,254475,USB-C Charging Cable,1
118606,254476,AA Batteries (4-pack),1
118607,254477,iPhone,2
118608,254478,Bose SoundSport Headphones,1
118609,254479,AA Batteries (4-pack),2
118610,254480,Google Phone,1
118611,254481,Wired Headphones,2
118612,254482,AAA Batteries (4-pack),1
118613,254483,Lightning Charging Cable,1
118614,254484,Bose SoundSport Headphones,1
118615,254485,Lightning Charging Cable,1
118616,254486,Lightning Charging Cable,1
118617,254487,USB-C Charging Cable,1
118618,254488,20in Monitor,1
118619,254489,USB-C Charging Cable,1
118620,254489,AAA Batteries (4-pack),1
118621,254490,Macbook Pro Laptop,1
118622,254491,Google Phone,1
118623,254492,Apple Airpods Headphones,1
118624,254493,Bose SoundSport Headphones,1
118625,254494,AAA Batteries (4-pack),1
118626,254495,27in FHD Monitor,1
118627,254496,Apple Airpods Headphones,1
118628,254497,AA Batteries (4-pack),1
118629,254498,USB-C Charging Cable,1
118630,254499,USB-C Charging Cable,1
118631,254500,USB-C Charging Cable,1
118632,254501,Bose SoundSport Headphones,1
118633,254502,AAA Batteries (4-pack),1
118634,254503,Wired Headphones,1
118635,254504,Macbook Pro Laptop,1
118636,254505,iPhone,1
118637,254506,AA Batteries (4-pack),2
118638,254507,Lightning Charging Cable,1
118639,254508,AAA Batteries (4-pack),1
118640,254509,AA Batteries (4-pack),1
118641,254510,Apple Airpods Headphones,1
118642,254511,Apple Airpods Headphones,1
118643,254512,USB-C Charging Cable,1
118644,254513,Macbook Pro Laptop,1
118645,254514,Wired Headphones,1
118646,254515,Bose SoundSport Headphones,1
118647,254516,AA Batteries (4-pack),1
118648,254517,AA Batteries (4-pack),1
118649,254518,AAA Batteries (4-pack),2
118650,254519,34in Ultrawide Monitor,1
118651,254520,AAA Batteries (4-pack),1
118652,254521,AA Batteries (4-pack),1
118653,254522,ThinkPad Laptop,1
118654,254523,Lightning Charging Cable,1
118655,254524,AAA Batteries (4-pack),1
118656,254525,27in FHD Monitor,1
118657,254526,USB-C Charging Cable,1
118658,254527,34in Ultrawide Monitor,1
118659,254528,AAA Batteries (4-pack),2
118660,254529,AAA Batteries (4-pack),1
118661,254530,USB-C Charging Cable,1
118662,254531,LG Washing Machine,1
118663,254532,34in Ultrawide Monitor,1
118664,254533,Apple Airpods Headphones,1
118665,254534,Wired Headphones,1
118666,254535,Apple Airpods Headphones,1
118667,254536,27in FHD Monitor,2
118668,254537,Wired Headphones,1
118669,254538,AA Batteries (4-pack),1
118670,254539,USB-C Charging Cable,2
118671,254540,Apple Airpods Headphones,1
118672,254541,Lightning Charging Cable,1
118673,254542,ThinkPad Laptop,1
118674,254543,Lightning Charging Cable,1
118675,254544,AAA Batteries (4-pack),2
118676,254545,Apple Airpods Headphones,1
118677,254546,27in 4K Gaming Monitor,1
118678,254547,Wired Headphones,1
118679,254548,Wired Headphones,1
118680,254549,AAA Batteries (4-pack),2
118681,254550,Lightning Charging Cable,1
118682,254551,Wired Headphones,1
118683,254552,USB-C Charging Cable,1
118684,254553,Apple Airpods Headphones,1
118685,254554,Google Phone,1
118686,254554,Bose SoundSport Headphones,1
118687,254555,20in Monitor,1
118688,254556,Lightning Charging Cable,1
118689,254557,Apple Airpods Headphones,1
118690,254558,Flatscreen TV,1
118691,254559,USB-C Charging Cable,1
118692,254560,Lightning Charging Cable,1
118693,254561,27in 4K Gaming Monitor,1
118694,254562,AAA Batteries (4-pack),1
118695,254562,USB-C Charging Cable,1
118696,254563,Wired Headphones,1
118697,254564,Apple Airpods Headphones,1
118698,254565,Lightning Charging Cable,1
118699,254566,USB-C Charging Cable,1
118700,254567,Lightning Charging Cable,1
118701,254568,USB-C Charging Cable,1
118702,254569,AA Batteries (4-pack),2
118703,254570,AA Batteries (4-pack),1
118704,254571,Google Phone,1
118705,254572,USB-C Charging Cable,2
118706,254573,USB-C Charging Cable,1
118707,254574,USB-C Charging Cable,1
118708,254575,Lightning Charging Cable,2
118709,254576,Wired Headphones,1
118710,254577,Wired Headphones,1
118711,254578,AAA Batteries (4-pack),1
118712,254579,AA Batteries (4-pack),1
118713,254579,Apple Airpods Headphones,1
118714,254580,Wired Headphones,1
118715,254581,AAA Batteries (4-pack),1
118716,254582,USB-C Charging Cable,1
118717,254583,USB-C Charging Cable,1
118718,254584,AAA Batteries (4-pack),1
118719,254585,USB-C Charging Cable,1
118720,254586,Flatscreen TV,1
118721,254587,Lightning Charging Cable,1
118722,254588,Wired Headphones,1
118723,254589,USB-C Charging Cable,1
118724,254590,AA Batteries (4-pack),2
118725,254591,Apple Airpods Headphones,1
118726,254592,USB-C Charging Cable,1
118727,254593,USB-C Charging Cable,1
118728,254594,Lightning Charging Cable,1
118729,254595,27in FHD Monitor,1
118730,254596,AA Batteries (4-pack),1
118731,254597,27in FHD Monitor,1
118732,254598,Wired Headphones,1
118733,254599,Google Phone,1
118734,254600,iPhone,1
118735,254601,USB-C Charging Cable,2
118736,254602,AA Batteries (4-pack),1
118737,254603,27in FHD Monitor,1
118738,254604,Wired Headphones,1
118739,254605,27in FHD Monitor,1
118740,254606,AAA Batteries (4-pack),1
118741,254607,AAA Batteries (4-pack),1
118742,254608,Google Phone,1
118743,254609,Wired Headphones,1
118744,254610,AA Batteries (4-pack),3
118745,254611,USB-C Charging Cable,1
118746,254612,Vareebadd Phone,1
118747,254613,Lightning Charging Cable,1
118748,254614,USB-C Charging Cable,1
118749,254615,27in FHD Monitor,1
118750,254616,USB-C Charging Cable,1
118751,254617,Bose SoundSport Headphones,1
118752,254618,27in 4K Gaming Monitor,1
118753,254619,Apple Airpods Headphones,1
118754,254620,AA Batteries (4-pack),1
118755,254621,Lightning Charging Cable,1
118756,254622,AA Batteries (4-pack),1
118757,254623,Wired Headphones,2
118758,254624,27in FHD Monitor,1
118759,254625,AAA Batteries (4-pack),2
118760,254626,Bose SoundSport Headphones,1
118761,254627,20in Monitor,1
118762,254628,34in Ultrawide Monitor,1
118763,254629,Bose SoundSport Headphones,1
118764,254630,AA Batteries (4-pack),1
118765,254631,iPhone,1
118766,254632,Lightning Charging Cable,2
118767,254633,Bose SoundSport Headphones,1
118768,254634,AA Batteries (4-pack),1
118769,254635,AA Batteries (4-pack),1
118770,254636,AAA Batteries (4-pack),1
118771,254637,AA Batteries (4-pack),4
118772,254638,Apple Airpods Headphones,1
118773,254639,LG Dryer,1
118774,254640,27in 4K Gaming Monitor,1
118775,254641,Wired Headphones,1
118776,254642,Macbook Pro Laptop,1
118777,254643,USB-C Charging Cable,1
118778,254644,AA Batteries (4-pack),1
118779,254645,Apple Airpods Headphones,1
118780,,,
118781,254646,Google Phone,1
118782,254647,AA Batteries (4-pack),1
118783,254648,AA Batteries (4-pack),1
118784,254649,Bose SoundSport Headphones,1
118785,254650,Google Phone,1
118786,254650,USB-C Charging Cable,1
118787,254651,Lightning Charging Cable,1
118788,254652,Flatscreen TV,2
118789,254653,Bose SoundSport Headphones,1
118790,254654,27in FHD Monitor,1
118791,254655,Lightning Charging Cable,1
118792,254656,AAA Batteries (4-pack),2
118793,254657,Lightning Charging Cable,1
118794,254658,20in Monitor,1
118795,254659,AA Batteries (4-pack),2
118796,254660,USB-C Charging Cable,1
118797,254661,20in Monitor,1
118798,254662,34in Ultrawide Monitor,1
118799,254663,Vareebadd Phone,1
118800,254664,Apple Airpods Headphones,1
118801,254665,Wired Headphones,1
118802,254666,Apple Airpods Headphones,1
118803,254667,Lightning Charging Cable,1
118804,254668,Flatscreen TV,1
118805,254669,USB-C Charging Cable,1
118806,254670,20in Monitor,1
118807,254671,USB-C Charging Cable,1
118808,254672,Apple Airpods Headphones,1
118809,254672,iPhone,1
118810,254673,iPhone,1
118811,254674,AA Batteries (4-pack),1
118812,254675,USB-C Charging Cable,1
118813,254676,AA Batteries (4-pack),1
118814,254677,Macbook Pro Laptop,1
118815,254678,Apple Airpods Headphones,1
118816,254679,USB-C Charging Cable,1
118817,254680,AA Batteries (4-pack),2
118818,254681,Lightning Charging Cable,1
118819,254682,Lightning Charging Cable,1
118820,254683,Lightning Charging Cable,1
118821,254684,Bose SoundSport Headphones,1
118822,254685,iPhone,1
118823,254686,27in FHD Monitor,1
118824,254686,Lightning Charging Cable,1
118825,254687,27in 4K Gaming Monitor,1
118826,254688,USB-C Charging Cable,1
118827,254689,USB-C Charging Cable,1
118828,254690,Google Phone,1
118829,254691,20in Monitor,1
118830,254692,AA Batteries (4-pack),1
118831,254693,Apple Airpods Headphones,1
118832,254694,Bose SoundSport Headphones,1
118833,254695,Vareebadd Phone,1
118834,254696,AAA Batteries (4-pack),4
118835,254697,Lightning Charging Cable,1
118836,254698,AA Batteries (4-pack),1
118837,254699,AA Batteries (4-pack),1
118838,254700,Macbook Pro Laptop,1
118839,254701,Lightning Charging Cable,1
118840,254702,Flatscreen TV,1
118841,254703,iPhone,1
118842,254703,Lightning Charging Cable,1
118843,254703,Wired Headphones,1
118844,254704,AAA Batteries (4-pack),1
118845,254705,Lightning Charging Cable,1
118846,254706,Google Phone,1
118847,254707,Bose SoundSport Headphones,1
118848,254708,Wired Headphones,1
118849,254709,Macbook Pro Laptop,1
118850,254710,Macbook Pro Laptop,1
118851,254711,AA Batteries (4-pack),1
118852,254712,USB-C Charging Cable,1
118853,254713,Google Phone,1
118854,254713,USB-C Charging Cable,1
118855,254714,USB-C Charging Cable,1
118856,254715,Lightning Charging Cable,1
118857,254716,Flatscreen TV,1
118858,254717,Bose SoundSport Headphones,1
118859,254718,AAA Batteries (4-pack),1
118860,254719,Wired Headphones,1
118861,254720,USB-C Charging Cable,1
118862,254721,AA Batteries (4-pack),2
118863,254722,Flatscreen TV,1
118864,254723,Lightning Charging Cable,1
118865,254723,AA Batteries (4-pack),1
118866,254724,AA Batteries (4-pack),1
118867,254725,Wired Headphones,1
118868,254726,AAA Batteries (4-pack),1
118869,254727,Flatscreen TV,1
118870,254728,AA Batteries (4-pack),2
118871,254729,USB-C Charging Cable,2
118872,254730,Wired Headphones,1
118873,254731,ThinkPad Laptop,1
118874,254732,AA Batteries (4-pack),2
118875,254733,Lightning Charging Cable,1
118876,254734,AAA Batteries (4-pack),1
118877,254735,Wired Headphones,1
118878,254736,Flatscreen TV,1
118879,254737,27in FHD Monitor,1
118880,254738,Macbook Pro Laptop,1
118881,254739,Bose SoundSport Headphones,1
118882,254740,Apple Airpods Headphones,1
118883,254741,Flatscreen TV,1
118884,254742,27in 4K Gaming Monitor,1
118885,254743,Apple Airpods Headphones,1
118886,254744,AA Batteries (4-pack),1
118887,254745,USB-C Charging Cable,1
118888,254746,27in FHD Monitor,1
118889,254747,Lightning Charging Cable,1
118890,254748,Bose SoundSport Headphones,1
118891,254749,27in FHD Monitor,1
118892,254750,AAA Batteries (4-pack),1
118893,254751,Lightning Charging Cable,1
118894,254752,34in Ultrawide Monitor,1
118895,254753,Wired Headphones,1
118896,254754,Lightning Charging Cable,1
118897,254755,Lightning Charging Cable,1
118898,254756,Bose SoundSport Headphones,1
118899,254757,iPhone,1
118900,254757,Apple Airpods Headphones,1
118901,254757,Wired Headphones,1
118902,254758,Bose SoundSport Headphones,1
118903,254759,AA Batteries (4-pack),1
118904,254760,AA Batteries (4-pack),2
118905,254761,USB-C Charging Cable,2
118906,254762,AAA Batteries (4-pack),1
118907,254763,Apple Airpods Headphones,1
118908,254764,AAA Batteries (4-pack),1
118909,254765,27in 4K Gaming Monitor,1
118910,254766,Apple Airpods Headphones,1
118911,254767,AA Batteries (4-pack),1
118912,254768,AAA Batteries (4-pack),1
118913,254769,Macbook Pro Laptop,1
118914,254770,USB-C Charging Cable,1
118915,254771,Wired Headphones,1
118916,254772,Wired Headphones,1
118917,254772,Bose SoundSport Headphones,1
118918,254773,Vareebadd Phone,1
118919,254774,AAA Batteries (4-pack),2
118920,254775,Lightning Charging Cable,2
118921,254776,Wired Headphones,1
118922,254777,Apple Airpods Headphones,1
118923,254778,Lightning Charging Cable,1
118924,254779,Wired Headphones,1
118925,254780,Macbook Pro Laptop,1
118926,254781,AAA Batteries (4-pack),1
118927,254782,Wired Headphones,1
118928,254783,Wired Headphones,1
118929,254784,USB-C Charging Cable,2
118930,254785,AA Batteries (4-pack),2
118931,254786,Apple Airpods Headphones,1
118932,254787,Apple Airpods Headphones,1
118933,254788,AA Batteries (4-pack),1
118934,254789,Lightning Charging Cable,1
118935,254790,Wired Headphones,1
118936,254791,Apple Airpods Headphones,1
118937,254792,Apple Airpods Headphones,1
118938,254793,USB-C Charging Cable,1
118939,254794,20in Monitor,1
118940,254795,USB-C Charging Cable,1
118941,254796,Macbook Pro Laptop,1
118942,254797,AAA Batteries (4-pack),1
118943,254798,27in 4K Gaming Monitor,1
118944,254799,Wired Headphones,1
118945,254800,ThinkPad Laptop,1
118946,254801,Lightning Charging Cable,1
118947,254802,USB-C Charging Cable,1
118948,254803,Lightning Charging Cable,1
118949,254804,Lightning Charging Cable,1
118950,254805,Google Phone,1
118951,254806,AAA Batteries (4-pack),1
